,open,high,low,close,adjclose,volume,ticker
2020-08-05,455.0,464.3999938964844,454.25,461.70001220703125,459.18414306640625,2112026.0,ICICIPRULI.NS
2020-08-06,461.70001220703125,475.0,461.70001220703125,471.6000061035156,469.03021240234375,2910235.0,ICICIPRULI.NS
2020-08-07,474.0,476.6000061035156,462.3999938964844,470.3999938964844,467.8367614746094,2461030.0,ICICIPRULI.NS
2020-08-10,473.0,486.1499938964844,470.6000061035156,482.25,479.6221618652344,2132929.0,ICICIPRULI.NS
2020-08-11,485.0,487.0,475.04998779296875,477.20001220703125,474.59967041015625,1498774.0,ICICIPRULI.NS
2020-08-12,473.95001220703125,482.45001220703125,470.1000061035156,477.45001220703125,474.8482971191406,2550889.0,ICICIPRULI.NS
2020-08-13,480.0,481.0,468.79998779296875,470.70001220703125,468.1351013183594,1788399.0,ICICIPRULI.NS
2020-08-14,468.79998779296875,471.5,455.5,458.95001220703125,456.4491271972656,1793822.0,ICICIPRULI.NS
2020-08-17,460.0,462.70001220703125,449.3999938964844,453.25,450.7801513671875,1248352.0,ICICIPRULI.NS
2020-08-18,451.04998779296875,456.8999938964844,450.04998779296875,453.8500061035156,451.376953125,1437852.0,ICICIPRULI.NS
2020-08-19,455.04998779296875,461.8500061035156,453.20001220703125,454.54998779296875,452.0730895996094,1728150.0,ICICIPRULI.NS
2020-08-20,450.0,452.8500061035156,438.04998779296875,439.1000061035156,436.7073059082031,2208998.0,ICICIPRULI.NS
2020-08-21,443.1499938964844,451.8999938964844,443.1499938964844,447.5,445.0615234375,1828074.0,ICICIPRULI.NS
2020-08-24,448.79998779296875,455.95001220703125,442.3500061035156,443.6000061035156,441.1827697753906,1524553.0,ICICIPRULI.NS
2020-08-25,445.0,448.54998779296875,440.1499938964844,446.3500061035156,443.91778564453125,841254.0,ICICIPRULI.NS
2020-08-26,448.0,452.29998779296875,442.0,449.25,446.802001953125,897432.0,ICICIPRULI.NS
2020-08-27,451.0,452.95001220703125,446.6499938964844,449.0,446.5533447265625,1523130.0,ICICIPRULI.NS
2020-08-28,449.1000061035156,460.5,449.1000061035156,451.29998779296875,448.8407897949219,1909245.0,ICICIPRULI.NS
2020-08-31,450.0,454.8999938964844,418.6000061035156,422.6499938964844,420.3468933105469,4213277.0,ICICIPRULI.NS
2020-09-01,423.0,435.79998779296875,422.20001220703125,430.25,427.905517578125,1805645.0,ICICIPRULI.NS
2020-09-02,428.0,441.8999938964844,427.25,437.8999938964844,435.5137939453125,2262310.0,ICICIPRULI.NS
2020-09-03,437.70001220703125,445.0,436.0,438.6499938964844,436.2597351074219,1417938.0,ICICIPRULI.NS
2020-09-04,434.0,434.0,416.20001220703125,420.8999938964844,418.6064453125,3290185.0,ICICIPRULI.NS
2020-09-07,421.0,431.6000061035156,420.04998779296875,424.8500061035156,422.5349426269531,2357282.0,ICICIPRULI.NS
2020-09-08,422.0,448.0,421.70001220703125,442.20001220703125,439.7904052734375,4886744.0,ICICIPRULI.NS
2020-09-09,434.79998779296875,441.8500061035156,430.1499938964844,434.3999938964844,432.03289794921875,2676841.0,ICICIPRULI.NS
2020-09-10,436.0,450.0,435.04998779296875,447.1499938964844,444.7134094238281,2205708.0,ICICIPRULI.NS
2020-09-11,449.3999938964844,452.70001220703125,435.20001220703125,439.1499938964844,436.75701904296875,2489984.0,ICICIPRULI.NS
2020-09-14,443.8500061035156,445.0,428.1000061035156,430.3500061035156,428.0050048828125,1630656.0,ICICIPRULI.NS
2020-09-15,432.6499938964844,436.0,424.75,427.3999938964844,425.0710754394531,1361696.0,ICICIPRULI.NS
2020-09-16,426.0,437.8500061035156,425.20001220703125,434.8500061035156,432.48046875,1136074.0,ICICIPRULI.NS
2020-09-17,433.79998779296875,437.29998779296875,425.1000061035156,426.5,424.1759338378906,840698.0,ICICIPRULI.NS
2020-09-18,427.20001220703125,430.6000061035156,417.6499938964844,421.75,419.45184326171875,1304047.0,ICICIPRULI.NS
2020-09-21,421.54998779296875,423.29998779296875,408.5,413.20001220703125,410.94842529296875,1210600.0,ICICIPRULI.NS
2020-09-22,414.0,415.6000061035156,399.54998779296875,403.25,401.0526428222656,1413910.0,ICICIPRULI.NS
2020-09-23,406.75,410.3999938964844,400.6499938964844,408.70001220703125,406.4729309082031,1264528.0,ICICIPRULI.NS
2020-09-24,407.0,415.3500061035156,403.29998779296875,414.25,411.9927062988281,2362163.0,ICICIPRULI.NS
2020-09-25,417.0,417.45001220703125,397.54998779296875,414.8500061035156,412.58941650390625,3499493.0,ICICIPRULI.NS
2020-09-28,417.29998779296875,424.45001220703125,414.5,420.45001220703125,418.158935546875,1281552.0,ICICIPRULI.NS
2020-09-29,419.8500061035156,429.54998779296875,419.70001220703125,423.04998779296875,420.7447204589844,1582603.0,ICICIPRULI.NS
2020-09-30,421.25,426.70001220703125,411.6000061035156,420.8999938964844,418.6064453125,1311729.0,ICICIPRULI.NS
2020-10-01,422.70001220703125,432.45001220703125,422.0,423.3999938964844,421.0928649902344,1064236.0,ICICIPRULI.NS
2020-10-05,425.0,426.95001220703125,416.3999938964844,420.1000061035156,417.8108215332031,2388001.0,ICICIPRULI.NS
2020-10-06,422.20001220703125,432.0,422.20001220703125,430.75,428.4028015136719,1358416.0,ICICIPRULI.NS
2020-10-07,432.0,442.54998779296875,431.3999938964844,433.6499938964844,431.2869567871094,3051647.0,ICICIPRULI.NS
2020-10-08,435.0,439.3999938964844,428.20001220703125,433.6499938964844,431.2869567871094,1460646.0,ICICIPRULI.NS
2020-10-09,435.79998779296875,435.79998779296875,425.3999938964844,429.54998779296875,427.2093200683594,1234329.0,ICICIPRULI.NS
2020-10-12,430.3999938964844,432.45001220703125,416.70001220703125,418.8500061035156,416.567626953125,1381848.0,ICICIPRULI.NS
2020-10-13,418.0,422.20001220703125,408.5,415.54998779296875,413.28558349609375,2820357.0,ICICIPRULI.NS
2020-10-14,415.0,426.5,404.45001220703125,425.1499938964844,422.8332824707031,3084886.0,ICICIPRULI.NS
2020-10-15,424.75,429.0,414.04998779296875,418.79998779296875,416.5179138183594,1116653.0,ICICIPRULI.NS
2020-10-16,418.0,424.0,412.25,414.75,412.4899597167969,875597.0,ICICIPRULI.NS
2020-10-19,416.0,425.5,413.3999938964844,423.25,420.94366455078125,966621.0,ICICIPRULI.NS
2020-10-20,423.0,426.1000061035156,418.54998779296875,421.54998779296875,419.2529296875,729776.0,ICICIPRULI.NS
2020-10-21,423.0,424.54998779296875,405.0,411.6000061035156,409.3571472167969,2703387.0,ICICIPRULI.NS
2020-10-22,410.0,416.04998779296875,408.8999938964844,414.0,411.7440490722656,2477603.0,ICICIPRULI.NS
2020-10-23,416.04998779296875,416.8999938964844,406.70001220703125,408.70001220703125,406.4729309082031,2334150.0,ICICIPRULI.NS
2020-10-26,410.79998779296875,414.25,401.25,404.70001220703125,402.4947509765625,1352606.0,ICICIPRULI.NS
2020-10-27,406.1000061035156,415.0,404.1000061035156,412.20001220703125,409.9538879394531,2033538.0,ICICIPRULI.NS
2020-10-28,421.20001220703125,422.1499938964844,403.45001220703125,408.8999938964844,406.671875,3122579.0,ICICIPRULI.NS
2020-10-29,404.75,410.0,403.6499938964844,408.1499938964844,405.9259338378906,1294565.0,ICICIPRULI.NS
2020-10-30,410.8500061035156,411.0,398.20001220703125,403.3500061035156,401.152099609375,2493319.0,ICICIPRULI.NS
2020-11-02,406.8999938964844,407.54998779296875,399.3500061035156,403.3999938964844,401.2018127441406,1490428.0,ICICIPRULI.NS
2020-11-03,404.95001220703125,411.5,404.1000061035156,409.70001220703125,407.4674987792969,3725793.0,ICICIPRULI.NS
2020-11-04,409.70001220703125,410.0,404.20001220703125,409.70001220703125,407.4674987792969,1470667.0,ICICIPRULI.NS
2020-11-05,411.79998779296875,417.95001220703125,409.20001220703125,413.6000061035156,411.34625244140625,2721997.0,ICICIPRULI.NS
2020-11-06,413.5,421.75,413.5,417.70001220703125,415.42388916015625,2449403.0,ICICIPRULI.NS
2020-11-09,420.25,427.0,413.6499938964844,422.04998779296875,419.75018310546875,2729910.0,ICICIPRULI.NS
2020-11-10,424.0,430.0,414.70001220703125,421.45001220703125,419.1534729003906,3364819.0,ICICIPRULI.NS
2020-11-11,424.3999938964844,440.45001220703125,423.25,428.54998779296875,426.2147521972656,3399125.0,ICICIPRULI.NS
2020-11-12,428.54998779296875,433.5,424.8999938964844,429.45001220703125,427.1098937988281,1368062.0,ICICIPRULI.NS
2020-11-13,430.0,435.0,428.04998779296875,432.6499938964844,430.29241943359375,1825808.0,ICICIPRULI.NS
2020-11-14,436.29998779296875,436.8500061035156,431.75,433.54998779296875,431.1875305175781,197971.0,ICICIPRULI.NS
2020-11-17,435.6000061035156,451.0,434.1499938964844,448.95001220703125,446.50360107421875,2142043.0,ICICIPRULI.NS
2020-11-18,448.45001220703125,456.6499938964844,443.3500061035156,455.04998779296875,452.57037353515625,2127228.0,ICICIPRULI.NS
2020-11-19,452.0,460.45001220703125,438.8999938964844,441.29998779296875,438.895263671875,1742869.0,ICICIPRULI.NS
2020-11-20,443.0,456.0,442.04998779296875,453.6000061035156,451.1282653808594,1659915.0,ICICIPRULI.NS
2020-11-23,455.79998779296875,459.45001220703125,450.20001220703125,453.25,450.7801513671875,1029608.0,ICICIPRULI.NS
2020-11-24,455.0,457.5,445.3500061035156,449.3500061035156,446.90142822265625,1991007.0,ICICIPRULI.NS
2020-11-25,451.0,459.70001220703125,444.20001220703125,447.79998779296875,445.35986328125,2646516.0,ICICIPRULI.NS
2020-11-26,447.5,456.79998779296875,447.1499938964844,454.3999938964844,451.9239196777344,1396990.0,ICICIPRULI.NS
2020-11-27,456.0,459.0,440.0,441.70001220703125,439.2931213378906,3164067.0,ICICIPRULI.NS
2020-12-01,449.0,459.0,442.75,457.3500061035156,454.85784912109375,2368793.0,ICICIPRULI.NS
2020-12-02,458.0,476.0,458.0,467.6000061035156,465.0519714355469,6009102.0,ICICIPRULI.NS
2020-12-03,470.1000061035156,478.5,468.3999938964844,477.45001220703125,474.8482971191406,1915853.0,ICICIPRULI.NS
2020-12-04,478.79998779296875,480.8500061035156,470.29998779296875,476.20001220703125,473.6051330566406,950378.0,ICICIPRULI.NS
2020-12-07,479.04998779296875,492.8999938964844,475.8500061035156,482.25,479.6221618652344,3124865.0,ICICIPRULI.NS
2020-12-08,482.1499938964844,486.29998779296875,472.54998779296875,483.29998779296875,480.6664123535156,1903077.0,ICICIPRULI.NS
2020-12-09,485.3999938964844,488.3999938964844,477.0,486.8500061035156,484.1971130371094,1801377.0,ICICIPRULI.NS
2020-12-10,487.45001220703125,499.0,484.8500061035156,496.54998779296875,493.8442077636719,3993397.0,ICICIPRULI.NS
2020-12-11,496.95001220703125,503.1000061035156,490.3500061035156,498.6499938964844,495.9327697753906,2677102.0,ICICIPRULI.NS
2020-12-14,500.0,500.3999938964844,484.8999938964844,490.25,487.5785827636719,855417.0,ICICIPRULI.NS
2020-12-15,486.0,490.75,478.45001220703125,480.1499938964844,477.5335998535156,4258886.0,ICICIPRULI.NS
2020-12-16,481.79998779296875,488.0,481.20001220703125,486.25,483.600341796875,2329667.0,ICICIPRULI.NS
2020-12-17,488.0,489.3999938964844,479.25,482.1499938964844,479.522705078125,1180321.0,ICICIPRULI.NS
2020-12-18,482.79998779296875,487.5,475.6499938964844,482.54998779296875,479.9205322265625,1855414.0,ICICIPRULI.NS
2020-12-21,482.0,485.54998779296875,458.3999938964844,469.20001220703125,466.643310546875,2098235.0,ICICIPRULI.NS
2020-12-22,466.25,483.95001220703125,458.6000061035156,482.5,479.87078857421875,2183487.0,ICICIPRULI.NS
2020-12-23,483.95001220703125,490.0,482.5,484.75,482.1085510253906,1561748.0,ICICIPRULI.NS
2020-12-24,487.1000061035156,508.0,484.79998779296875,496.1499938964844,493.4464416503906,3762372.0,ICICIPRULI.NS
2020-12-28,499.79998779296875,504.5,491.25,500.95001220703125,498.22027587890625,1180403.0,ICICIPRULI.NS
2020-12-29,505.20001220703125,506.0,495.5,499.95001220703125,497.2257385253906,829722.0,ICICIPRULI.NS
2020-12-30,500.0,502.3999938964844,491.3999938964844,498.75,496.0322570800781,763177.0,ICICIPRULI.NS
2020-12-31,498.70001220703125,502.0,492.29998779296875,498.8500061035156,496.1317138671875,1009696.0,ICICIPRULI.NS
2021-01-01,501.0,501.3999938964844,496.25,498.70001220703125,495.9825134277344,406883.0,ICICIPRULI.NS
2021-01-04,500.20001220703125,505.95001220703125,494.5,503.8999938964844,501.1541748046875,2045373.0,ICICIPRULI.NS
2021-01-05,505.5,515.0,503.29998779296875,507.5,504.73455810546875,2875138.0,ICICIPRULI.NS
2021-01-06,512.0,518.8499755859375,504.1499938964844,510.3999938964844,507.6187438964844,2500109.0,ICICIPRULI.NS
2021-01-07,512.9500122070312,517.5,506.04998779296875,509.70001220703125,506.922607421875,1291499.0,ICICIPRULI.NS
2021-01-08,512.9500122070312,534.5,512.9500122070312,525.9000244140625,523.0343017578125,3319428.0,ICICIPRULI.NS
2021-01-11,529.4500122070312,537.9000244140625,521.9000244140625,526.1500244140625,523.282958984375,2618209.0,ICICIPRULI.NS
2021-01-12,526.0,526.0,518.2999877929688,521.6500244140625,518.8074951171875,723061.0,ICICIPRULI.NS
2021-01-13,528.0,529.4000244140625,505.1499938964844,509.70001220703125,506.922607421875,1946749.0,ICICIPRULI.NS
2021-01-14,512.6500244140625,517.0,506.54998779296875,508.95001220703125,506.1766662597656,1624080.0,ICICIPRULI.NS
2021-01-15,512.5999755859375,524.0,497.79998779296875,499.70001220703125,496.9770812988281,3485884.0,ICICIPRULI.NS
2021-01-18,499.70001220703125,513.1500244140625,497.95001220703125,506.8999938964844,504.1378479003906,3612852.0,ICICIPRULI.NS
2021-01-19,510.0,518.5,509.0,515.5499877929688,512.74072265625,1948275.0,ICICIPRULI.NS
2021-01-20,515.5499877929688,526.0,513.75,515.25,512.4423828125,1645065.0,ICICIPRULI.NS
2021-01-21,516.1500244140625,519.8499755859375,503.8500061035156,506.1000061035156,503.3421936035156,1384253.0,ICICIPRULI.NS
2021-01-22,505.0,510.8999938964844,500.0,501.8999938964844,499.1650695800781,1315963.0,ICICIPRULI.NS
2021-01-25,503.8500061035156,512.25,496.95001220703125,501.8999938964844,499.1650695800781,2495065.0,ICICIPRULI.NS
2021-01-27,506.8999938964844,507.25,497.6000061035156,499.04998779296875,496.3305969238281,2814565.0,ICICIPRULI.NS
2021-01-28,498.54998779296875,501.20001220703125,487.1499938964844,490.8999938964844,488.2250061035156,2959988.0,ICICIPRULI.NS
2021-01-29,491.1000061035156,502.0,477.70001220703125,481.0,478.37896728515625,2862687.0,ICICIPRULI.NS
2021-02-01,482.3500061035156,510.45001220703125,477.70001220703125,489.45001220703125,486.7829284667969,6411426.0,ICICIPRULI.NS
2021-02-02,492.0,498.8500061035156,473.3500061035156,475.0,472.41168212890625,6208284.0,ICICIPRULI.NS
2021-02-03,477.0,485.8999938964844,470.45001220703125,478.5,475.8926086425781,6378685.0,ICICIPRULI.NS
2021-02-04,482.8999938964844,488.20001220703125,472.54998779296875,476.6000061035156,474.0029602050781,4918494.0,ICICIPRULI.NS
2021-02-05,477.0,484.5,470.04998779296875,472.3500061035156,469.776123046875,2196185.0,ICICIPRULI.NS
2021-02-08,474.0,480.95001220703125,472.04998779296875,476.79998779296875,474.20184326171875,2499143.0,ICICIPRULI.NS
2021-02-09,479.79998779296875,484.8999938964844,473.25,476.8500061035156,474.2515869140625,2723616.0,ICICIPRULI.NS
2021-02-10,481.0,484.0,471.6000061035156,476.1499938964844,473.5553894042969,4595501.0,ICICIPRULI.NS
2021-02-11,478.70001220703125,493.54998779296875,478.45001220703125,491.25,488.5730895996094,6173851.0,ICICIPRULI.NS
2021-02-12,495.0,497.95001220703125,485.0,487.25,484.59490966796875,3278557.0,ICICIPRULI.NS
2021-02-15,492.20001220703125,497.0,485.20001220703125,486.3500061035156,483.6998291015625,1357245.0,ICICIPRULI.NS
2021-02-16,488.70001220703125,495.45001220703125,486.1499938964844,490.75,488.0758361816406,1989191.0,ICICIPRULI.NS
2021-02-17,493.70001220703125,503.5,486.6000061035156,488.29998779296875,485.63916015625,2433135.0,ICICIPRULI.NS
2021-02-18,491.0,494.95001220703125,484.8500061035156,486.20001220703125,483.5506591796875,2124979.0,ICICIPRULI.NS
2021-02-19,487.0,497.45001220703125,479.29998779296875,485.45001220703125,482.80474853515625,3191423.0,ICICIPRULI.NS
2021-02-22,482.0,490.0,462.54998779296875,465.75,463.2120666503906,2034807.0,ICICIPRULI.NS
2021-02-23,464.54998779296875,473.45001220703125,460.0,470.8999938964844,468.3340148925781,2835512.0,ICICIPRULI.NS
2021-02-24,470.0,479.04998779296875,462.0,477.6000061035156,474.99749755859375,1249040.0,ICICIPRULI.NS
2021-02-25,476.5,494.0,475.3500061035156,477.6499938964844,475.0472412109375,2844315.0,ICICIPRULI.NS
2021-02-26,474.70001220703125,474.70001220703125,457.8500061035156,461.54998779296875,459.0349426269531,2901531.0,ICICIPRULI.NS
2021-03-01,464.04998779296875,477.20001220703125,464.04998779296875,472.1499938964844,469.57720947265625,2102226.0,ICICIPRULI.NS
2021-03-02,475.0,480.1499938964844,471.5,477.1499938964844,474.5499572753906,1389228.0,ICICIPRULI.NS
2021-03-03,482.0,491.95001220703125,477.0,490.20001220703125,487.5288391113281,3116160.0,ICICIPRULI.NS
2021-03-04,484.8999938964844,501.0,482.6000061035156,497.6499938964844,494.9382019042969,3012310.0,ICICIPRULI.NS
2021-03-05,498.0,498.54998779296875,481.1000061035156,483.5,480.8653564453125,1777392.0,ICICIPRULI.NS
2021-03-08,489.0,489.0,477.8500061035156,479.04998779296875,476.4396057128906,2392708.0,ICICIPRULI.NS
2021-03-09,477.5,497.79998779296875,477.3999938964844,486.20001220703125,483.5506591796875,4139045.0,ICICIPRULI.NS
2021-03-10,488.95001220703125,490.54998779296875,481.0,484.0,481.36260986328125,1617245.0,ICICIPRULI.NS
2021-03-12,485.0,485.70001220703125,461.0,461.79998779296875,459.2835998535156,6200011.0,ICICIPRULI.NS
2021-03-15,462.0,463.8999938964844,440.0,450.25,447.7965393066406,8304749.0,ICICIPRULI.NS
2021-03-16,452.0,452.95001220703125,442.70001220703125,443.8999938964844,441.4811096191406,1879451.0,ICICIPRULI.NS
2021-03-17,445.25,445.8500061035156,425.0,426.54998779296875,424.22564697265625,5588690.0,ICICIPRULI.NS
2021-03-18,431.0,433.8999938964844,420.29998779296875,422.04998779296875,419.75018310546875,2464248.0,ICICIPRULI.NS
2021-03-19,421.1499938964844,432.6499938964844,418.5,430.04998779296875,427.70660400390625,3347335.0,ICICIPRULI.NS
2021-03-22,430.20001220703125,439.1000061035156,430.0,437.75,435.3646545410156,3393413.0,ICICIPRULI.NS
2021-03-23,439.75,443.5,434.25,435.95001220703125,433.574462890625,2036779.0,ICICIPRULI.NS
2021-03-24,432.95001220703125,437.3999938964844,428.3999938964844,429.79998779296875,427.4579772949219,1996824.0,ICICIPRULI.NS
2021-03-25,431.8999938964844,438.95001220703125,425.6499938964844,430.04998779296875,427.70660400390625,2524740.0,ICICIPRULI.NS
2021-03-26,434.5,440.0,429.5,430.6499938964844,428.3033142089844,2063367.0,ICICIPRULI.NS
2021-03-30,436.3999938964844,440.79998779296875,430.29998779296875,431.75,429.3973388671875,2227776.0,ICICIPRULI.NS
2021-03-31,431.75,448.6499938964844,431.75,445.6000061035156,443.171875,3348293.0,ICICIPRULI.NS
2021-04-01,447.45001220703125,449.04998779296875,437.5,444.3500061035156,441.9286804199219,1520418.0,ICICIPRULI.NS
2021-04-05,446.5,446.95001220703125,433.5,436.70001220703125,434.32037353515625,2524024.0,ICICIPRULI.NS
2021-04-06,438.0,451.54998779296875,437.5,448.5,446.0560607910156,1420980.0,ICICIPRULI.NS
2021-04-07,448.8999938964844,457.5,448.1000061035156,455.8500061035156,453.3659973144531,1452862.0,ICICIPRULI.NS
2021-04-08,457.8999938964844,460.1499938964844,452.0,454.8500061035156,452.3714904785156,1478920.0,ICICIPRULI.NS
2021-04-09,455.1000061035156,461.0,450.5,455.5,453.0179138183594,1378413.0,ICICIPRULI.NS
2021-04-12,448.1499938964844,450.0,431.29998779296875,443.70001220703125,441.2822570800781,1903602.0,ICICIPRULI.NS
2021-04-13,444.0,460.6499938964844,442.04998779296875,458.8999938964844,456.3993835449219,1962407.0,ICICIPRULI.NS
2021-04-15,458.5,462.8500061035156,444.1000061035156,456.0,453.51519775390625,1593383.0,ICICIPRULI.NS
2021-04-16,455.79998779296875,465.5,446.6000061035156,451.04998779296875,448.5921630859375,3824516.0,ICICIPRULI.NS
2021-04-19,449.0,454.5,432.8500061035156,452.04998779296875,449.5867004394531,1378019.0,ICICIPRULI.NS
2021-04-20,465.5,514.9000244140625,465.5,477.95001220703125,475.3456115722656,23054764.0,ICICIPRULI.NS
2021-04-22,477.8999938964844,494.1000061035156,474.20001220703125,492.75,490.06494140625,3559359.0,ICICIPRULI.NS
2021-04-23,493.5,525.7999877929688,489.25,512.4000244140625,509.6078796386719,13678921.0,ICICIPRULI.NS
2021-04-26,517.0999755859375,547.0,506.25,543.9000244140625,540.936279296875,10662743.0,ICICIPRULI.NS
2021-04-27,546.7999877929688,546.7999877929688,520.3499755859375,526.7000122070312,523.8299560546875,5801452.0,ICICIPRULI.NS
2021-04-28,526.7000122070312,537.9000244140625,518.2999877929688,520.8499755859375,518.0117797851562,3512690.0,ICICIPRULI.NS
2021-04-29,527.6500244140625,532.3499755859375,521.5,524.5,521.6419067382812,1999450.0,ICICIPRULI.NS
2021-04-30,521.0499877929688,534.5,517.1500244140625,521.9500122070312,519.1058349609375,2220242.0,ICICIPRULI.NS
2021-05-03,521.9500122070312,554.7000122070312,520.0999755859375,551.7000122070312,548.6937255859375,5827600.0,ICICIPRULI.NS
2021-05-04,555.0,565.4500122070312,540.75,553.7000122070312,550.682861328125,6399340.0,ICICIPRULI.NS
2021-05-05,561.0,574.7000122070312,551.5,559.4000244140625,556.3517456054688,5896393.0,ICICIPRULI.NS
2021-05-06,560.0,570.0,554.0,564.5499877929688,561.4736938476562,5263339.0,ICICIPRULI.NS
2021-05-07,566.0,577.8499755859375,558.5,561.75,558.68896484375,2475435.0,ICICIPRULI.NS
2021-05-10,561.2999877929688,564.7999877929688,552.1500244140625,556.2999877929688,553.2686157226562,1639057.0,ICICIPRULI.NS
2021-05-11,553.0,574.5,552.0,572.5999755859375,569.4798583984375,2049687.0,ICICIPRULI.NS
2021-05-12,570.9000244140625,570.9000244140625,553.8499755859375,556.0,552.9702758789062,2087721.0,ICICIPRULI.NS
2021-05-14,555.0,563.0,550.2000122070312,560.1500244140625,557.0977172851562,2324690.0,ICICIPRULI.NS
2021-05-17,562.0,567.9000244140625,546.0,548.7000122070312,545.7100219726562,1902960.0,ICICIPRULI.NS
2021-05-18,550.2000122070312,558.8499755859375,546.0,548.0499877929688,545.0636596679688,1713218.0,ICICIPRULI.NS
2021-05-19,546.0,551.5499877929688,538.5999755859375,544.2999877929688,541.3340454101562,2703510.0,ICICIPRULI.NS
2021-05-20,549.75,557.5499877929688,540.0,541.9000244140625,538.9472045898438,1951638.0,ICICIPRULI.NS
2021-05-21,544.0999755859375,547.5499877929688,540.0999755859375,544.9000244140625,541.9307250976562,821007.0,ICICIPRULI.NS
2021-05-24,543.25,555.9500122070312,542.2000122070312,553.7999877929688,550.7822265625,1138695.0,ICICIPRULI.NS
2021-05-25,558.0,558.7999877929688,529.5999755859375,531.1500244140625,528.2557373046875,3754856.0,ICICIPRULI.NS
2021-05-26,534.0,544.9000244140625,524.0999755859375,525.9000244140625,523.0343017578125,2752131.0,ICICIPRULI.NS
2021-05-27,527.0,539.75,521.25,527.3499755859375,524.4763793945312,4384125.0,ICICIPRULI.NS
2021-05-28,532.0,549.5499877929688,530.5,546.7000122070312,543.7210083007812,2950615.0,ICICIPRULI.NS
2021-05-31,549.5999755859375,556.0,543.8499755859375,554.25,551.2298583984375,3587349.0,ICICIPRULI.NS
2021-06-01,554.5,558.9500122070312,550.2000122070312,552.0,548.9920654296875,1485979.0,ICICIPRULI.NS
2021-06-02,553.0,569.7000122070312,553.0,566.0999755859375,563.0152587890625,2704314.0,ICICIPRULI.NS
2021-06-03,566.0999755859375,572.0,560.0,569.7000122070312,566.5955810546875,2285297.0,ICICIPRULI.NS
2021-06-04,572.25,581.0,570.25,578.25,575.0990600585938,2107895.0,ICICIPRULI.NS
2021-06-07,581.0999755859375,584.6500244140625,575.5999755859375,582.1500244140625,578.977783203125,1608520.0,ICICIPRULI.NS
2021-06-08,580.0,588.8499755859375,571.4000244140625,573.7000122070312,570.5738525390625,1946167.0,ICICIPRULI.NS
2021-06-09,577.0,582.75,569.2999877929688,571.1500244140625,568.0377197265625,1846102.0,ICICIPRULI.NS
2021-06-10,572.0,585.0,571.4000244140625,581.4000244140625,578.2318725585938,1425876.0,ICICIPRULI.NS
2021-06-11,583.7999877929688,588.9000244140625,574.0499877929688,579.75,576.5908813476562,1354494.0,ICICIPRULI.NS
2021-06-14,578.0,593.3499755859375,567.2000122070312,587.9000244140625,584.6964721679688,1862163.0,ICICIPRULI.NS
2021-06-15,592.9500122070312,592.9500122070312,584.5999755859375,587.5999755859375,584.3980712890625,939062.0,ICICIPRULI.NS
2021-06-16,583.4000244140625,591.0499877929688,575.9000244140625,577.7999877929688,576.6140747070312,1195389.0,ICICIPRULI.NS
2021-06-17,571.0,593.0,569.7999877929688,589.9500122070312,588.7391357421875,1804775.0,ICICIPRULI.NS
2021-06-18,593.0999755859375,596.9500122070312,576.25,580.0,578.8095703125,2113630.0,ICICIPRULI.NS
2021-06-21,568.0,585.0,568.0,579.2999877929688,578.1109619140625,2011823.0,ICICIPRULI.NS
2021-06-22,582.7999877929688,607.5,578.0499877929688,602.4500122070312,601.2135009765625,3708975.0,ICICIPRULI.NS
2021-06-23,606.5499877929688,613.5,599.2999877929688,605.3499755859375,604.1075439453125,3056544.0,ICICIPRULI.NS
2021-06-24,606.0,611.25,600.0,601.0499877929688,599.8163452148438,1784584.0,ICICIPRULI.NS
2021-06-25,600.0,621.7999877929688,599.0,616.25,614.9851684570312,1877031.0,ICICIPRULI.NS
2021-06-28,620.0,621.9500122070312,612.25,619.5999755859375,618.3283081054688,1885634.0,ICICIPRULI.NS
2021-06-29,619.0,619.0,611.0,614.7000122070312,613.4384155273438,1327365.0,ICICIPRULI.NS
2021-06-30,617.2000122070312,625.5999755859375,609.8499755859375,612.7000122070312,611.4425048828125,1404940.0,ICICIPRULI.NS
2021-07-01,612.5,617.9000244140625,611.6500244140625,614.3499755859375,613.0890502929688,469541.0,ICICIPRULI.NS
2021-07-02,615.0,624.0,609.5,619.4000244140625,618.1287231445312,821683.0,ICICIPRULI.NS
2021-07-05,626.0,626.8499755859375,617.25,621.25,619.9749145507812,943166.0,ICICIPRULI.NS
2021-07-06,622.0,634.4500122070312,620.2000122070312,627.0999755859375,625.8129272460938,1891013.0,ICICIPRULI.NS
2021-07-07,625.9500122070312,635.4000244140625,620.0,628.0499877929688,626.760986328125,1025597.0,ICICIPRULI.NS
2021-07-08,627.9500122070312,634.75,614.2999877929688,621.0999755859375,619.8251953125,1486586.0,ICICIPRULI.NS
2021-07-09,622.0,622.7000122070312,609.0999755859375,613.3499755859375,612.0911254882812,1547983.0,ICICIPRULI.NS
2021-07-12,615.0,630.0,613.75,625.5,624.2161865234375,701501.0,ICICIPRULI.NS
2021-07-13,629.0,630.5999755859375,621.0,626.25,624.9646606445312,807672.0,ICICIPRULI.NS
2021-07-14,627.5,633.0499877929688,624.25,632.0499877929688,630.7527465820312,1043356.0,ICICIPRULI.NS
2021-07-15,634.0,634.7999877929688,620.7999877929688,622.6500244140625,621.3720703125,867416.0,ICICIPRULI.NS
